StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1.1,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q1.2,Q1.2_DO,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q2.1,Q2.2,Q2.3,Q2.4,Q3_0_GROUP,Q3_0_1_RANK,Q3_0_2_RANK,Q3_0_3_RANK,Q3_0_4_RANK,Q4_0_GROUP,Q4_0_1_RANK,Q4_0_2_RANK,Q4_0_3_RANK,Q4_0_4_RANK,Q5_0_GROUP,Q5_0_1_RANK,Q5_0_2_RANK,Q5_0_3_RANK,Q5_0_4_RANK,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Random ID,FL_10_DO
2021-06-10 14:39:14,2021-06-10 14:40:58,IP Address,107.172.197.166,100,103,True,2021-06-10 14:40:58,R_8ekqJsVBjoPZnLH,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,2.188,2.188,3.227,1,,,,,"Underwear,Jackets,Shirts,Pants",1,2,4,3,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Weight management pills,Perfums,Other creams,Facial cream",4,2,1,3,Probably yes,Like a great deal,Like a great deal,True,Yes,28,Male,Graduate degree,Between 6 and 8 hours,3-4,2468,Block6
2021-06-10 14:40:47,2021-06-10 14:42:38,IP Address,173.21.98.172,100,111,True,2021-06-10 14:42:39,R_1KfpU5I5tQFsIyx,,,,,37.460296630859375,-86.32489776611328125,anonymous,EN,Yes,Accept all cookies,0.659,0.659,1.164,1,,,,,,,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Other books,Erotic book,Non-fiction book,Historic novels",3,2,4,1,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Probably yes,Neither like nor dislike,Neither like nor dislike,Neither true nor false,Yes,30,Male,High school graduate,Less than 2 hours,3-4,9382,Block5
2021-06-10 14:41:48,2021-06-10 14:43:05,IP Address,63.75.241.81,100,76,True,2021-06-10 14:43:05,R_1hZmGm4P5ngzswu,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,0.867,0.867,1.836,1,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Historic novels,Erotic book,Other books,Non-fiction book",4,2,1,3,"Other creams,Weight management pills,Perfums,Facial cream",4,3,2,1,Probably yes,Like somewhat,Like somewhat,True,Yes,35,Male,4 year degree,Between 4 and 6 hours,5-6,935,Block6
2021-06-10 14:40:57,2021-06-10 14:43:52,IP Address,195.85.118.191,100,174,True,2021-06-10 14:43:52,R_doH6ahJ1QnERcQN,,,,,32.4691009521484375,-86.47840118408203125,anonymous,EN,Yes,Accept all cookies,1.423,1.423,3.463,1,,,,,,,,,,,"Jackets,Pants,Underwear,Shirts",3,1,2,4,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Definitely not,Dislike a great deal,Neither like nor dislike,True,Yes,27,Male,4 year degree,Between 6 and 8 hours,More than 8,4202,Block5
2021-06-10 14:39:11,2021-06-10 14:44:04,IP Address,68.8.163.160,100,293,True,2021-06-10 14:44:05,R_5pVCqPrwzGp2x7X,,,,,32.7104034423828125,-117.05279541015625,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,3.379,4.309,5.175,2,Yes,No,No,No,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Other books,Non-fiction book,Historic novels,Erotic book",2,4,3,1,"Other creams,Facial cream,Perfums,Weight management pills",2,3,4,1,Probably not,Neither like nor dislike,Dislike somewhat,True,Yes,39,Male,High school graduate,Between 2 and 4 hours,More than 8,7849,Block6
2021-06-10 14:38:45,2021-06-10 14:48:21,IP Address,173.73.32.51,100,575,True,2021-06-10 14:48:21,R_3iJdfONDeovVmJQ,,,,,38.7480926513671875,-77.2382965087890625,anonymous,EN,Yes,Accept all cookies,0.461,1.596,506.337,4,,,,,,,,,,,"Shirts,Pants,Underwear,Jackets",3,4,2,1,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Facial cream,Perfums,Other creams,Weight management pills",1,2,4,3,Definitely yes,Like a great deal,Like a great deal,True,Yes,24,Male,4 year degree,More than 8 hours,More than 8,5022,Block5
2021-06-10 14:47:13,2021-06-10 14:48:30,IP Address,76.107.21.109,100,76,True,2021-06-10 14:48:30,R_1DJ8YaAj9ojcDEW,,,,,35.1566925048828125,-89.927398681640625,anonymous,EN,Yes,Accept all cookies,0.912,0.912,2.878,1,,,,,,,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Other creams,Perfums,Facial cream,Weight management pills",3,2,4,1,Probably yes,Like somewhat,Like a great deal,Neither true nor false,Yes,30,Female,Some college,Between 4 and 6 hours,5-6,5226,Block5
2021-06-10 14:47:03,2021-06-10 14:49:18,IP Address,73.154.98.32,100,134,True,2021-06-10 14:49:19,R_3I3QtqslokqCyPD,,,,,40.305206298828125,-79.54180145263671875,anonymous,EN,Yes,Accept all cookies,0.66,0.66,1.903,1,,,,,,,,,,,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Erotic book,Historic novels,Other books,Non-fiction book",4,1,2,3,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Definitely yes,Like a great deal,Like somewhat,True,Yes,33,Male,4 year degree,Between 4 and 6 hours,More than 8,9579,Block5
2021-06-10 14:43:35,2021-06-10 14:49:26,IP Address,52.95.75.6,100,350,True,2021-06-10 14:49:26,R_3P7YSYBiitZgoZH,,,,,19.074798583984375,72.8856048583984375,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,2.179,2.179,3.688,1,Yes,Yes,Yes,Yes,"Underwear,Pants,Jackets,Shirts",1,3,2,4,"Historic novels,Other books,Erotic book,Non-fiction book",4,3,1,2,"Weight management pills,Other creams,Perfums,Facial cream",4,3,1,2,Might or might not,Neither like nor dislike,Like somewhat,True,Yes,44,Male,Some college,Between 4 and 6 hours,3-4,6118,Block6
2021-06-10 14:47:47,2021-06-10 14:49:44,IP Address,98.0.50.93,100,117,True,2021-06-10 14:49:45,R_11gPFo4aia4242P,,,,,43.6016998291015625,-70.2353973388671875,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,2.305,7.017,7.429,6,Yes,Yes,No,No,"Shirts,Jackets,Pants,Underwear",4,2,3,1,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Perfums,Facial cream,Other creams,Weight management pills",2,1,4,3,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,33,Female,4 year degree,More than 8 hours,More than 8,3320,Block6
2021-06-10 14:46:36,2021-06-10 14:50:14,IP Address,50.231.89.152,100,218,True,2021-06-10 14:50:15,R_1112AdVzQB8qkNC,,,,,33.9521026611328125,-84.5475006103515625,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,1.353,1.353,5.492,1,Yes,No,Yes,Yes,"Shirts,Jackets,Underwear,Pants",3,2,4,1,"Other books,Historic novels,Erotic book,Non-fiction book",4,3,2,1,"Other creams,Weight management pills,Perfums,Facial cream",4,3,2,1,Probably yes,Like somewhat,Like somewhat,True,Yes,40,Male,4 year degree,Between 6 and 8 hours,5-6,7011,Block6
2021-06-10 14:45:56,2021-06-10 14:53:03,IP Address,216.250.250.68,100,426,True,2021-06-10 14:53:04,R_0NvwQOPXMaXQtMd,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,More information,1.558,9.32,13.975,2,,,,,,,Yes,No,Yes,No,"Jackets,Shirts,Pants,Underwear",4,1,3,2,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Weight management pills,Perfums,Facial cream,Other creams",3,2,1,4,Probably yes,Like a great deal,Like somewhat,True,Yes,46,Male,4 year degree,Between 2 and 4 hours,More than 8,9136,Block5
2021-06-10 14:51:50,2021-06-10 14:53:36,IP Address,173.24.175.223,100,105,True,2021-06-10 14:53:37,R_Q0z4xAHkjXj4mf7,,,,,42.51220703125,-90.7384033203125,anonymous,EN,Yes,Accept all cookies,4.273,4.273,5.069,1,,,,,,,,,,,"Underwear,Pants,Jackets,Shirts",1,3,2,4,"Erotic book,Historic novels,Non-fiction book,Other books",3,1,2,4,"Facial cream,Other creams,Perfums,Weight management pills",1,3,4,2,Definitely not,Dislike somewhat,Dislike a great deal,True,Yes,28,Male,4 year degree,Between 6 and 8 hours,More than 8,5492,Block5
2021-06-10 14:53:05,2021-06-10 14:54:04,IP Address,103.28.70.175,100,58,True,2021-06-10 14:54:04,R_3e4DRAmfTdYYepD,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,Yes,Accept all cookies,1.019,1.019,1.976,1,,,,,,,,,,,"Underwear,Pants,Jackets,Shirts",1,3,2,4,"Erotic book,Historic novels,Non-fiction book,Other books",3,1,2,4,"Weight management pills,Other creams,Perfums,Facial cream",4,3,1,2,Probably yes,Dislike somewhat,Neither like nor dislike,True,Yes,30,Male,4 year degree,Between 6 and 8 hours,5-6,3690,Block5
2021-06-10 14:50:38,2021-06-10 14:54:30,IP Address,12.198.49.202,100,231,True,2021-06-10 14:54:30,R_2xzVlnlewXP6Ndx,,,,,32.720306396484375,-117.1551971435546875,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.269,1.269,3.422,1,,,,,"Shirts,Pants,Underwear,Jackets",3,4,2,1,"Historic novels,Other books,Erotic book,Non-fiction book",4,3,1,2,"Other creams,Weight management pills,Perfums,Facial cream",4,3,2,1,Probably yes,Like somewhat,Like a great deal,True,Yes,31,Male,Graduate degree,Between 6 and 8 hours,5-6,9201,Block6
2021-06-10 14:54:23,2021-06-10 14:55:27,IP Address,103.28.70.175,100,64,True,2021-06-10 14:55:27,R_3oRaumqJQ3obaRa,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,Yes,Accept all cookies,1.326,1.326,2.028,1,,,,,,,,,,,"Underwear,Shirts,Pants,Jackets",1,4,3,2,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Other creams,Weight management pills,Facial cream,Perfums",3,4,2,1,Might or might not,Dislike somewhat,Like somewhat,True,Yes,30,Male,4 year degree,Between 6 and 8 hours,5-6,3512,Block5
2021-06-10 14:55:47,2021-06-10 14:58:11,IP Address,45.46.128.56,100,144,True,2021-06-10 14:58:11,R_25sjGscyZJ9vmWU,,,,,43.09759521484375,-79.0460968017578125,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,4.698,4.698,6.384,1,Yes,Yes,No,No,"Shirts,Underwear,Pants,Jackets",2,4,3,1,"Other books,Non-fiction book,Historic novels,Erotic book",2,4,3,1,"Other creams,Weight management pills,Facial cream,Perfums",3,4,2,1,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,47,Male,Some college,Between 6 and 8 hours,More than 8,2838,Block6
2021-06-10 14:57:06,2021-06-10 14:58:51,IP Address,185.202.173.56,100,104,True,2021-06-10 14:58:52,R_1QcRXXlnGKyPu0F,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,Accept all cookies,4.406,4.406,5.413,1,,,,,,,,,,,"Shirts,Jackets,Underwear,Pants",3,2,4,1,"Erotic book,Other books,Non-fiction book,Historic novels",3,1,4,2,"Perfums,Other creams,Facial cream,Weight management pills",3,1,4,2,Probably yes,Neither like nor dislike,Neither like nor dislike,True,Yes,28,Male,4 year degree,Between 4 and 6 hours,5-6,6558,Block5
2021-06-10 14:51:04,2021-06-10 14:59:19,IP Address,185.169.252.5,100,495,True,2021-06-10 14:59:19,R_1PYLGHoiQYXY0eM,,,,,34.0543975830078125,-118.2440032958984375,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,0.806,131.268,133.307,6,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Weight management pills,Other creams,Perfums,Facial cream",4,3,1,2,Probably yes,Like somewhat,Like somewhat,True,Yes,27,Male,4 year degree,Between 2 and 4 hours,5-6,4344,Block6
2021-06-10 14:56:08,2021-06-10 15:00:28,IP Address,159.118.122.42,100,260,True,2021-06-10 15:00:29,R_a43iG4Kp8x83NRf,,,,,33.742401123046875,-90.7295989990234375,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,19.445,19.445,23.763,1,,,,,"Underwear,Jackets,Shirts,Pants",1,2,4,3,"Non-fiction book,Other books,Historic novels,Erotic book",1,4,3,2,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Definitely yes,Like somewhat,Like a great deal,True,Yes,35,Female,Graduate degree,Between 4 and 6 hours,More than 8,9686,Block6
2021-06-10 14:59:00,2021-06-10 15:01:15,IP Address,73.19.182.138,100,135,True,2021-06-10 15:01:15,R_3EA6AtQGkCWZHF0,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,Yes,More information,3.923,3.923,6.26,1,,,,,,,Yes,Yes,No,No,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Other books,Historic novels,Non-fiction book,Erotic book",3,4,2,1,"Other creams,Facial cream,Perfums,Weight management pills",2,3,4,1,Definitely not,Neither like nor dislike,Dislike somewhat,True,Yes,38,Female,4 year degree,Between 6 and 8 hours,More than 8,9870,Block5
2021-06-10 14:59:21,2021-06-10 15:01:51,IP Address,143.131.14.13,100,149,True,2021-06-10 15:01:51,R_1NsodBiNEqsArbE,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,4.841,4.841,6.38,1,,,,,"Shirts,Jackets,Pants,Underwear",4,2,3,1,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Facial cream,Other creams,Perfums,Weight management pills",1,3,4,2,Probably yes,Like somewhat,Neither like nor dislike,True,Yes,42,Male,Graduate degree,More than 8 hours,More than 8,7786,Block6
2021-06-10 14:55:59,2021-06-10 15:03:08,IP Address,107.174.128.136,100,428,True,2021-06-10 15:03:08,R_1hB7ffmyvaR7dN1,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,0.545,0.545,4.463,1,No,No,No,Yes,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Other books,Erotic book,Historic novels,Non-fiction book",4,2,3,1,"Weight management pills,Perfums,Other creams,Facial cream",4,2,1,3,Might or might not,Dislike somewhat,Neither like nor dislike,Neither true nor false,No,54,Male,Some college,Between 2 and 4 hours,1-2,836,Block6
2021-06-10 15:03:48,2021-06-10 15:06:05,IP Address,185.202.173.39,100,136,True,2021-06-10 15:06:06,R_a9jH8v5N8LeoL3X,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,Accept all cookies,1.628,1.628,2.57,1,,,,,,,,,,,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Erotic book,Non-fiction book,Historic novels,Other books",2,1,3,4,"Facial cream,Weight management pills,Other creams,Perfums",1,4,2,3,Might or might not,Neither like nor dislike,Dislike somewhat,Neither true nor false,No,30,Male,4 year degree,Between 6 and 8 hours,5-6,3225,Block5
2021-06-10 15:05:11,2021-06-10 15:09:26,IP Address,208.203.212.193,100,254,True,2021-06-10 15:09:27,R_2XdL8EIwIDNgJND,,,,,39.9844970703125,-75.58599853515625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,29.865,29.865,30.684,1,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Non-fiction book,Erotic book,Historic novels,Other books",1,2,3,4,"Other creams,Perfums,Weight management pills,Facial cream",4,2,3,1,Definitely yes,Like somewhat,Like a great deal,True,Yes,35,Male,4 year degree,Between 4 and 6 hours,3-4,4843,Block6
2021-06-10 15:11:00,2021-06-10 15:14:02,IP Address,98.127.137.72,100,182,True,2021-06-10 15:14:02,R_3sdA3YItIzyBVDA,,,,,46.609893798828125,-112.0243988037109375,anonymous,EN,Yes,More information,5.178,5.178,7.194,1,,,,,,,Yes,Yes,No,No,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Other creams,Facial cream,Weight management pills,Perfums",2,4,3,1,Definitely not,Dislike a great deal,Dislike a great deal,True,Yes,49,Male,High school graduate,More than 8 hours,More than 8,7152,Block5
2021-06-10 15:14:30,2021-06-10 15:16:31,IP Address,185.215.150.254,100,121,True,2021-06-10 15:16:31,R_3gLNoksgBgclA0S,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,Accept all cookies,2.55,2.55,3.186,1,,,,,,,,,,,"Underwear,Pants,Jackets,Shirts",1,3,2,4,"Historic novels,Non-fiction book,Other books,Erotic book",2,4,1,3,"Other creams,Perfums,Facial cream,Weight management pills",3,2,4,1,Probably yes,Like somewhat,Like somewhat,True,Yes,29,Male,4 year degree,Between 6 and 8 hours,7-8,7229,Block5
2021-06-10 15:22:29,2021-06-10 15:25:43,IP Address,104.224.28.89,100,194,True,2021-06-10 15:25:43,R_1ITxBTUNeq6Ente,,,,,40.78759765625,-74.05999755859375,anonymous,EN,Yes,Accept all cookies,1.193,1.193,1.914,1,,,,,,,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Erotic book,Other books,Historic novels,Non-fiction book",4,1,3,2,"Facial cream,Other creams,Weight management pills,Perfums",1,4,3,2,Definitely yes,Like a great deal,Neither like nor dislike,True,Yes,34,Male,4 year degree,Between 2 and 4 hours,3-4,3655,Block5
2021-06-10 15:29:10,2021-06-10 15:33:05,IP Address,104.5.159.191,100,234,True,2021-06-10 15:33:05,R_1eQs2yfQyx4lMyX,,,,,29.481201171875,-98.34349822998046875,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,3.445,3.445,5.262,1,,,,,"Shirts,Underwear,Pants,Jackets",2,4,3,1,"Historic novels,Non-fiction book,Erotic book,Other books",2,3,1,4,"Weight management pills,Facial cream,Perfums,Other creams",2,3,1,4,Probably yes,Like somewhat,Neither like nor dislike,True,Yes,31,Female,Graduate degree,Between 6 and 8 hours,7-8,5977,Block6
2021-06-10 15:12:14,2021-06-10 15:36:02,IP Address,108.234.235.187,100,1427,True,2021-06-10 15:36:03,R_2UfkltKMB7qkcZQ,,,,,29.691497802734375,-95.04740142822265625,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,327.877,327.877,328.699,1,,,,,"Shirts,Pants,Jackets,Underwear",4,3,2,1,"Non-fiction book,Historic novels,Erotic book,Other books",1,3,2,4,"Facial cream,Weight management pills,Other creams,Perfums",1,4,2,3,Probably yes,Like a great deal,Dislike somewhat,True,Yes,33,Female,High school graduate,More than 8 hours,More than 8,8317,Block6
2021-06-10 15:37:14,2021-06-10 15:38:36,IP Address,63.75.243.238,100,82,True,2021-06-10 15:38:36,R_DSNymledkjgWbcd,,,,,39.610198974609375,-75.6746978759765625,anonymous,EN,Yes,Accept all cookies,1.475,1.475,2.59,1,,,,,,,,,,,"Jackets,Underwear,Pants,Shirts",2,1,3,4,"Historic novels,Erotic book,Other books,Non-fiction book",4,2,1,3,"Perfums,Facial cream,Weight management pills,Other creams",2,1,3,4,Probably yes,Like somewhat,Like somewhat,True,Yes,36,Female,4 year degree,Between 6 and 8 hours,5-6,9667,Block5
2021-06-10 15:40:03,2021-06-10 15:42:18,IP Address,45.47.49.42,100,135,True,2021-06-10 15:42:19,R_3qsWsSaPukRTn6l,,,,,43.1493072509765625,-76.22209930419921875,anonymous,EN,Yes,,,,,,Accept all cookies,More information|Accept all cookies,3.773,3.773,4.801,1,,,,,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Other books,Erotic book,Historic novels,Non-fiction book",4,2,3,1,"Perfums,Facial cream,Other creams,Weight management pills",2,1,4,3,Probably yes,Like somewhat,Dislike somewhat,True,Yes,37,Female,High school graduate,Between 6 and 8 hours,More than 8,9414,Block6
2021-06-10 15:48:03,2021-06-10 15:49:03,IP Address,185.244.38.145,100,59,True,2021-06-10 15:49:04,R_1oioqvb1EA5rCfX,,,,,33.95599365234375,-118.388702392578125,anonymous,EN,Yes,Accept all cookies,1.251,1.251,2.137,1,,,,,,,,,,,"Pants,Shirts,Underwear,Jackets",3,4,1,2,"Historic novels,Other books,Non-fiction book,Erotic book",3,4,1,2,"Weight management pills,Other creams,Facial cream,Perfums",3,4,1,2,Might or might not,Neither like nor dislike,Like somewhat,Neither true nor false,No,28,Male,4 year degree,Between 4 and 6 hours,5-6,4141,Block5
2021-06-10 15:51:58,2021-06-10 15:53:50,IP Address,185.215.150.214,100,112,True,2021-06-10 15:53:50,R_9ofW8VIz1Lb41sR,,,,,41.8777008056640625,-87.637603759765625,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,4.337,4.337,5.385,1,,,,,"Pants,Shirts,Jackets,Underwear",4,3,1,2,"Historic novels,Non-fiction book,Erotic book,Other books",2,3,1,4,"Facial cream,Perfums,Weight management pills,Other creams",1,2,3,4,Probably yes,Like somewhat,Like somewhat,True,Yes,29,Male,4 year degree,Between 6 and 8 hours,3-4,3103,Block6
2021-06-10 16:22:07,2021-06-10 16:24:44,IP Address,54.224.65.81,100,156,True,2021-06-10 16:24:44,R_11YeAtbizrfrHVA,,,,,39.048095703125,-77.47280120849609375,anonymous,EN,Yes,Accept all cookies,1.933,1.933,3.899,1,,,,,,,,,,,"Underwear,Jackets,Pants,Shirts",1,2,3,4,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Facial cream,Other creams,Perfums,Weight management pills",1,3,4,2,Probably yes,Like somewhat,Like a great deal,True,Yes,36,Male,4 year degree,Between 2 and 4 hours,5-6,9020,Block5
2021-06-10 13:51:17,2021-06-10 13:51:34,IP Address,98.246.169.180,19,17,False,2021-06-17 13:51:34,R_3sp3BY283mfRS8L,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998,Block6
2021-06-10 13:51:17,2021-06-10 13:51:48,IP Address,184.57.164.219,44,30,False,2021-06-17 13:51:51,R_yDgaX0kDqLz39p7,,,,,,,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.24,1.24,3.521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3189,Block6
2021-06-10 13:51:05,2021-06-10 13:51:52,IP Address,73.52.197.219,70,47,False,2021-06-17 13:51:54,R_Xnr8W9wlrLnkjZL,,,,,,,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,0,0,1.249,0,,,,,"Jackets,Shirts,Pants,Underwear",4,1,3,2,"Erotic book,Historic novels,Other books,Non-fiction book",4,1,2,3,"Other creams,Facial cream,Perfums,Weight management pills",2,3,4,1,Probably yes,Like somewhat,Neither like nor dislike,True,,,,,,,691,Block6
2021-06-10 13:50:30,2021-06-10 13:52:44,IP Address,24.151.192.91,70,133,False,2021-06-17 13:52:45,R_26hTEbvn7eaiSrs,,,,,,,anonymous,EN,Yes,Accept all cookies,4.3,4.3,14.422,1,,,,,,,,,,,"Jackets,Shirts,Pants,Underwear",4,1,3,2,"Non-fiction book,Historic novels,Other books,Erotic book",1,4,2,3,"Weight management pills,Facial cream,Perfums,Other creams",2,3,1,4,Might or might not,Like somewhat,Like somewhat,Neither true nor false,,,,,,,9665,Block5
2021-06-10 13:54:27,2021-06-10 13:54:35,IP Address,212.162.150.195,19,7,False,2021-06-17 13:54:37,R_sp6pfkzOGSUs18t,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,Block5
2021-06-10 13:54:27,2021-06-10 13:55:04,IP Address,24.10.140.102,44,36,False,2021-06-17 13:55:05,R_BDlPteYfEYj1H2x,,,,,,,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,8.69,8.69,20.415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5785,Block6
2021-06-10 13:54:10,2021-06-10 13:58:32,IP Address,104.129.3.180,96,261,False,2021-06-17 13:58:35,R_30pJZcAeQOAEckJ,,,,,,,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,18.959,18.959,19.769,1,Yes,Yes,No,No,"Pants,Underwear,Jackets,Shirts",2,3,1,4,"Other books,Non-fiction book,Historic novels,Erotic book",2,4,3,1,"Facial cream,Perfums,Other creams,Weight management pills",1,2,4,3,Definitely not,Dislike somewhat,Dislike a great deal,True,Yes,40,Male,Graduate degree,Between 6 and 8 hours,More than 8,2662,Block6
2021-06-10 13:58:19,2021-06-10 13:58:43,IP Address,24.10.140.102,26,23,False,2021-06-17 13:58:43,R_bmvK3Ty3HX9sz9D,,,,,,,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,2.548,2.548,5.531,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8174,Block6
2021-06-10 13:59:10,2021-06-10 14:01:35,IP Address,24.10.140.102,63,144,False,2021-06-17 14:01:38,R_12E9mbptTqW9PG0,,,,,,,anonymous,EN,Yes,Accept all cookies,1.502,1.502,3.77,1,,,,,,,,,,,"Jackets,Pants,Shirts,Underwear",4,1,2,3,"Erotic book,Non-fiction book,Other books,Historic novels",2,1,4,3,"Perfums,Weight management pills,Other creams,Facial cream",4,1,2,3,Probably yes,Like a great deal,,,,,,,,,8503,Block5
2021-06-10 14:04:04,2021-06-10 14:04:22,IP Address,192.180.12.203,44,17,False,2021-06-17 14:04:22,R_3CWx9LzZDHQyIhD,,,,,,,anonymous,EN,Yes,Accept all cookies,1.444,1.444,5.881,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402,Block5
2021-06-10 14:08:27,2021-06-10 14:08:49,IP Address,63.160.143.10,19,22,False,2021-06-17 14:08:51,R_33lMNNZ7JXLIKjD,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,Block5
2021-06-10 14:09:03,2021-06-10 14:10:00,IP Address,47.148.173.53,44,57,False,2021-06-17 14:10:02,R_247c6IwwIY977Dr,,,,,,,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,3.988,3.988,4.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9264,Block6
2021-06-10 14:10:38,2021-06-10 14:11:08,IP Address,161.35.128.14,19,30,False,2021-06-17 14:11:10,R_2duvtgkIfUT2eOC,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7040,Block6
2021-06-10 14:17:36,2021-06-10 14:17:53,IP Address,63.75.246.50,44,17,False,2021-06-17 14:17:55,R_1LMrlPUDg73wTTE,,,,,,,anonymous,EN,Yes,,,,,,Accept all cookies,Accept all cookies|More information,1.42,1.42,2.888,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114,Block6
2021-06-10 14:28:27,2021-06-10 14:28:54,IP Address,172.90.150.98,26,27,False,2021-06-17 14:28:55,R_2Uhe81znuQFFsD1,,,,,,,anonymous,EN,Yes,,,,,,More information,More information|Accept all cookies,5.129,5.129,7.058,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8598,Block6
